time,TxCnt
2015-07-24,108126.0
2015-07-25,100567.0
2015-07-26,93547.0
2015-07-27,114211.0
2015-07-28,121880.0
2015-07-29,140018.0
2015-07-30,125022.0
2015-07-31,145443.0
2015-08-01,148454.0
2015-08-02,103972.0
2015-08-03,119397.0
2015-08-04,132986.0
2015-08-05,131314.0
2015-08-06,134811.0
2015-08-07,115384.0
2015-08-08,100950.0
2015-08-09,88144.0
2015-08-10,115928.0
2015-08-11,115981.0
2015-08-12,116970.0
2015-08-13,115808.0
2015-08-14,110518.0
2015-08-15,96407.0
2015-08-16,88617.0
2015-08-17,120631.0
2015-08-18,117676.0
2015-08-19,116441.0
2015-08-20,119447.0
2015-08-21,112811.0
2015-08-22,104345.0
2015-08-23,94037.0
2015-08-24,126407.0
2015-08-25,122964.0
2015-08-26,123779.0
2015-08-27,117058.0
2015-08-28,120019.0
2015-08-29,109044.0
2015-08-30,96776.0
2015-08-31,129082.0
2015-09-01,131180.0
2015-09-02,151003.0
2015-09-03,125273.0
2015-09-04,102134.0
2015-09-05,127522.0
2015-09-06,105924.0
2015-09-07,124388.0
2015-09-08,127806.0
2015-09-09,124005.0
2015-09-10,123230.0
2015-09-11,182060.0
2015-09-12,136766.0
2015-09-13,144629.0
2015-09-14,169000.0
2015-09-15,161744.0
2015-09-16,169119.0
2015-09-17,256980.0
2015-09-18,162145.0
2015-09-19,114319.0
2015-09-20,107742.0
2015-09-21,133015.0
2015-09-22,135214.0
2015-09-23,132602.0
2015-09-24,125773.0
2015-09-25,126477.0
2015-09-26,116096.0
2015-09-27,108836.0
2015-09-28,136065.0
2015-09-29,141219.0
2015-09-30,140556.0
2015-10-01,136279.0
2015-10-02,140746.0
2015-10-03,115341.0
2015-10-04,102050.0
2015-10-05,129445.0
2015-10-06,144666.0
2015-10-07,135767.0
2015-10-08,134073.0
2015-10-09,119845.0
2015-10-10,123713.0
2015-10-11,104828.0
2015-10-12,135172.0
2015-10-13,134743.0
2015-10-14,143317.0
2015-10-15,151601.0
2015-10-16,143758.0
2015-10-17,140784.0
2015-10-18,113308.0
2015-10-19,146674.0
2015-10-20,147549.0
2015-10-21,145239.0
2015-10-22,152044.0
2015-10-23,138354.0
2015-10-24,143796.0
2015-10-25,130520.0
2015-10-26,115817.0
2015-10-27,153539.0
2015-10-28,161025.0
2015-10-29,160480.0
2015-10-30,163703.0
2015-10-31,155851.0
2015-11-01,153010.0
2015-11-02,174085.0
2015-11-03,185118.0
2015-11-04,205457.0
2015-11-05,181730.0
2015-11-06,166618.0
2015-11-07,150863.0
2015-11-08,135361.0
2015-11-09,156149.0
2015-11-10,160462.0
2015-11-11,161943.0
2015-11-12,159916.0
2015-11-13,153174.0
2015-11-14,149141.0
2015-11-15,140003.0
2015-11-16,160506.0
2015-11-17,158577.0
2015-11-18,166493.0
2015-11-19,148816.0
2015-11-20,157775.0
2015-11-21,148752.0
2015-11-22,129856.0
2015-11-23,146876.0
2015-11-24,152287.0
2015-11-25,152916.0
2015-11-26,163281.0
2015-11-27,161840.0
2015-11-28,163866.0
2015-11-29,130482.0
2015-11-30,184974.0
2015-12-01,176727.0
2015-12-02,182865.0
2015-12-03,163822.0
2015-12-04,171379.0
2015-12-05,188759.0
2015-12-06,176858.0
2015-12-07,193821.0
2015-12-08,198694.0
2015-12-09,217675.0
2015-12-10,212096.0
2015-12-11,210641.0
2015-12-12,204106.0
2015-12-13,188060.0
2015-12-14,231777.0
2015-12-15,224712.0
2015-12-16,222651.0
2015-12-17,213352.0
2015-12-18,217534.0
2015-12-19,208041.0
2015-12-20,196417.0
2015-12-21,233218.0
2015-12-22,218030.0
2015-12-23,219943.0
2015-12-24,213360.0
2015-12-25,173868.0
2015-12-26,179227.0
2015-12-27,160526.0
2015-12-28,174759.0
2015-12-29,184447.0
2015-12-30,177403.0
2015-12-31,153350.0
2016-01-01,124427.0
2016-01-02,147864.0
2016-01-03,145029.0
2016-01-04,178576.0
2016-01-05,183659.0
2016-01-06,171808.0
2016-01-07,191087.0
2016-01-08,179603.0
2016-01-09,185614.0
2016-01-10,155959.0
2016-01-11,192900.0
2016-01-12,194437.0
2016-01-13,192477.0
2016-01-14,181837.0
2016-01-15,179113.0
2016-01-16,197424.0
2016-01-17,196195.0
2016-01-18,216659.0
2016-01-19,188008.0
2016-01-20,209638.0
2016-01-21,217274.0
2016-01-22,216124.0
2016-01-23,188043.0
2016-01-24,204384.0
2016-01-25,224278.0
2016-01-26,228799.0
2016-01-27,230341.0
2016-01-28,221571.0
2016-01-29,223009.0
2016-01-30,195106.0
2016-01-31,177814.0
2016-02-01,226436.0
2016-02-02,238194.0
2016-02-03,187411.0
2016-02-04,202021.0
2016-02-05,222655.0
2016-02-06,228552.0
2016-02-07,210537.0
2016-02-08,228610.0
2016-02-09,232957.0
2016-02-10,229228.0
2016-02-11,221125.0
2016-02-12,201608.0
2016-02-13,184733.0
2016-02-14,189676.0
2016-02-15,220619.0
2016-02-16,216248.0
2016-02-17,224099.0
2016-02-18,213696.0
2016-02-19,218073.0
2016-02-20,216020.0
2016-02-21,208504.0
2016-02-22,236206.0
2016-02-23,249004.0
2016-02-24,219789.0
2016-02-25,217622.0
2016-02-26,203801.0
2016-02-27,176879.0
2016-02-28,239755.0
2016-02-29,264062.0
2016-03-01,275555.0
2016-03-02,265637.0
2016-03-03,228219.0
2016-03-04,200730.0
2016-03-05,235769.0
2016-03-06,161087.0
2016-03-07,187221.0
2016-03-08,197505.0
2016-03-09,186674.0
2016-03-10,190661.0
2016-03-11,195406.0
2016-03-12,166468.0
2016-03-13,147901.0
2016-03-14,189108.0
2016-03-15,204228.0
2016-03-16,211838.0
2016-03-17,206792.0
2016-03-18,204309.0
2016-03-19,180638.0
2016-03-20,174786.0
2016-03-21,199753.0
2016-03-22,203183.0
2016-03-23,189934.0
2016-03-24,189092.0
2016-03-25,170642.0
2016-03-26,159417.0
2016-03-27,158725.0
2016-03-28,199341.0
2016-03-29,200627.0
2016-03-30,198494.0
2016-03-31,209977.0
2016-04-01,203564.0
2016-04-02,189597.0
2016-04-03,171837.0
2016-04-04,209091.0
2016-04-05,219126.0
2016-04-06,219170.0
2016-04-07,221115.0
2016-04-08,210165.0
2016-04-09,197534.0
2016-04-10,186313.0
2016-04-11,234053.0
2016-04-12,233733.0
2016-04-13,224860.0
2016-04-14,228546.0
2016-04-15,213187.0
2016-04-16,180596.0
2016-04-17,193251.0
2016-04-18,222012.0
2016-04-19,225653.0
2016-04-20,211920.0
2016-04-21,215427.0
2016-04-22,209575.0
2016-04-23,184000.0
2016-04-24,182596.0
2016-04-25,221427.0
2016-04-26,250305.0
2016-04-27,244862.0
2016-04-28,245630.0
2016-04-29,258516.0
2016-04-30,217887.0
2016-05-01,184944.0
2016-05-02,224725.0
2016-05-03,232184.0
2016-05-04,239128.0
2016-05-05,228717.0
2016-05-06,238949.0
2016-05-07,196121.0
2016-05-08,184689.0
2016-05-09,228993.0
2016-05-10,246893.0
2016-05-11,236434.0
2016-05-12,227185.0
2016-05-13,230934.0
2016-05-14,208146.0
2016-05-15,205289.0
2016-05-16,235248.0
2016-05-17,244451.0
2016-05-18,234837.0
2016-05-19,212191.0
2016-05-20,212260.0
2016-05-21,186149.0
2016-05-22,185673.0
2016-05-23,228956.0
2016-05-24,241161.0
2016-05-25,249524.0
2016-05-26,221744.0
2016-05-27,215751.0
2016-05-28,187879.0
2016-05-29,186986.0
2016-05-30,205995.0
2016-05-31,218981.0
2016-06-01,229927.0
2016-06-02,234060.0
2016-06-03,229138.0
2016-06-04,195593.0
2016-06-05,189529.0
2016-06-06,222496.0
2016-06-07,237323.0
2016-06-08,230863.0
2016-06-09,230568.0
2016-06-10,227239.0
2016-06-11,213728.0
2016-06-12,214242.0
2016-06-13,252195.0
2016-06-14,243818.0
2016-06-15,261069.0
2016-06-16,268010.0
2016-06-17,249935.0
2016-06-18,237493.0
2016-06-19,213422.0
2016-06-20,250874.0
2016-06-21,251553.0
2016-06-22,237433.0
2016-06-23,234209.0
2016-06-24,237560.0
2016-06-25,209400.0
2016-06-26,179209.0
2016-06-27,218747.0
2016-06-28,212946.0
2016-06-29,225124.0
2016-06-30,227705.0
2016-07-01,209840.0
2016-07-02,193271.0
2016-07-03,180924.0
2016-07-04,213768.0
2016-07-05,214613.0
2016-07-06,220805.0
2016-07-07,209782.0
2016-07-08,210222.0
2016-07-09,182408.0
2016-07-10,162504.0
2016-07-11,220081.0
2016-07-12,218015.0
2016-07-13,217382.0
2016-07-14,223467.0
2016-07-15,211191.0
2016-07-16,182111.0
2016-07-17,170401.0
2016-07-18,222469.0
2016-07-19,221724.0
2016-07-20,225390.0
2016-07-21,222195.0
2016-07-22,220460.0
2016-07-23,196748.0
2016-07-24,184404.0
2016-07-25,238338.0
2016-07-26,237031.0
2016-07-27,230119.0
2016-07-28,239806.0
2016-07-29,229385.0
2016-07-30,199444.0
2016-07-31,192596.0
2016-08-01,223058.0
2016-08-02,250439.0
2016-08-03,241845.0
2016-08-04,232028.0
2016-08-05,230143.0
2016-08-06,195177.0
2016-08-07,190474.0
2016-08-08,234045.0
2016-08-09,231091.0
2016-08-10,249818.0
2016-08-11,251317.0
2016-08-12,233837.0
2016-08-13,217616.0
2016-08-14,195131.0
2016-08-15,205074.0
2016-08-16,255416.0
2016-08-17,235185.0
2016-08-18,237773.0
2016-08-19,245627.0
2016-08-20,215706.0
2016-08-21,182112.0
2016-08-22,223281.0
2016-08-23,238968.0
2016-08-24,239697.0
2016-08-25,232049.0
2016-08-26,225084.0
2016-08-27,192507.0
2016-08-28,172790.0
2016-08-29,230540.0
2016-08-30,248618.0
2016-08-31,226351.0
2016-09-01,233329.0
2016-09-02,228902.0
2016-09-03,179340.0
2016-09-04,179857.0
2016-09-05,234920.0
2016-09-06,227334.0
2016-09-07,253235.0
2016-09-08,225530.0
2016-09-09,217460.0
2016-09-10,196056.0
2016-09-11,179546.0
2016-09-12,212412.0
2016-09-13,238121.0
2016-09-14,227706.0
2016-09-15,233885.0
2016-09-16,216580.0
2016-09-17,212263.0
2016-09-18,191175.0
2016-09-19,225146.0
2016-09-20,241330.0
2016-09-21,237941.0
2016-09-22,229627.0
2016-09-23,230152.0
2016-09-24,203096.0
2016-09-25,196599.0
2016-09-26,231682.0
2016-09-27,243713.0
2016-09-28,234090.0
2016-09-29,241142.0
2016-09-30,248141.0
2016-10-01,215905.0
2016-10-02,189450.0
2016-10-03,262768.0
2016-10-04,261797.0
2016-10-05,269389.0
2016-10-06,271559.0
2016-10-07,267487.0
2016-10-08,246198.0
2016-10-09,214311.0
2016-10-10,224750.0
2016-10-11,262242.0
2016-10-12,233717.0
2016-10-13,230741.0
2016-10-14,237833.0
2016-10-15,209799.0
2016-10-16,199250.0
2016-10-17,238183.0
2016-10-18,249735.0
2016-10-19,193769.0
2016-10-20,277747.0
2016-10-21,259442.0
2016-10-22,218408.0
2016-10-23,192661.0
2016-10-24,224654.0
2016-10-25,238454.0
2016-10-26,221774.0
2016-10-27,332576.0
2016-10-28,244692.0
2016-10-29,231604.0
2016-10-30,205720.0
2016-10-31,244943.0
2016-11-01,248580.0
2016-11-02,266408.0
2016-11-03,273399.0
2016-11-04,246796.0
2016-11-05,236443.0
2016-11-06,224122.0
2016-11-07,277860.0
2016-11-08,293470.0
2016-11-09,272305.0
2016-11-10,265908.0
2016-11-11,258625.0
2016-11-12,231859.0
2016-11-13,213970.0
2016-11-14,273607.0
2016-11-15,279913.0
2016-11-16,292039.0
2016-11-17,274309.0
2016-11-18,274958.0
2016-11-19,250952.0
2016-11-20,245259.0
2016-11-21,285455.0
2016-11-22,284460.0
2016-11-23,270755.0
2016-11-24,334765.0
2016-11-25,314930.0
2016-11-26,271985.0
2016-11-27,243962.0
2016-11-28,296689.0
2016-11-29,289360.0
2016-11-30,292055.0
2016-12-01,234502.0
2016-12-02,320261.0
2016-12-03,287254.0
2016-12-04,245198.0
2016-12-05,278799.0
2016-12-06,321714.0
2016-12-07,308216.0
2016-12-08,285072.0
2016-12-09,265642.0
2016-12-10,246301.0
2016-12-11,227763.0
2016-12-12,272264.0
2016-12-13,294754.0
2016-12-14,287634.0
2016-12-15,281682.0
2016-12-16,279272.0
2016-12-17,235904.0
2016-12-18,237674.0
2016-12-19,284694.0
2016-12-20,294641.0
2016-12-21,322738.0
2016-12-22,316500.0
2016-12-23,302701.0
2016-12-24,239590.0
2016-12-25,196752.0
2016-12-26,249168.0
2016-12-27,294098.0
2016-12-28,305997.0
2016-12-29,305721.0
2016-12-30,285492.0
2016-12-31,246244.0
2017-01-01,178054.0
2017-01-02,289705.0
2017-01-03,309610.0
2017-01-04,326406.0
2017-01-05,290836.0
2017-01-06,344354.0
2017-01-07,281650.0
2017-01-08,256747.0
2017-01-09,274558.0
2017-01-10,321863.0
2017-01-11,305027.0
2017-01-12,287002.0
2017-01-13,279226.0
2017-01-14,244189.0
2017-01-15,228460.0
2017-01-16,273717.0
2017-01-17,287927.0
2017-01-18,300621.0
2017-01-19,301202.0
2017-01-20,297795.0
2017-01-21,259231.0
2017-01-22,238139.0
2017-01-23,232043.0
2017-01-24,281463.0
2017-01-25,307727.0
2017-01-26,311685.0
2017-01-27,261285.0
2017-01-28,247025.0
2017-01-29,240802.0
2017-01-30,252820.0
2017-01-31,310555.0
2017-02-01,344963.0
2017-02-02,258254.0
2017-02-03,323167.0
2017-02-04,285173.0
2017-02-05,293960.0
2017-02-06,227270.0
2017-02-07,329143.0
2017-02-08,308637.0
2017-02-09,342842.0
2017-02-10,304305.0
2017-02-11,259144.0
2017-02-12,233606.0
2017-02-13,292905.0
2017-02-14,315969.0
2017-02-15,288117.0
2017-02-16,291591.0
2017-02-17,320136.0
2017-02-18,282844.0
2017-02-19,251635.0
2017-02-20,282397.0
2017-02-21,279162.0
2017-02-22,279252.0
2017-02-23,328502.0
2017-02-24,343931.0
2017-02-25,321609.0
2017-02-26,271193.0
2017-02-27,283200.0
2017-02-28,327840.0
2017-03-01,313728.0
2017-03-02,330853.0
2017-03-03,335165.0
2017-03-04,267483.0
2017-03-05,278466.0
2017-03-06,287019.0
2017-03-07,327507.0
2017-03-08,298430.0
2017-03-09,304802.0
2017-03-10,307987.0
2017-03-11,278371.0
2017-03-12,221735.0
2017-03-13,270973.0
2017-03-14,313365.0
2017-03-15,291717.0
2017-03-16,323892.0
2017-03-17,294408.0
2017-03-18,263681.0
2017-03-19,265099.0
2017-03-20,281905.0
2017-03-21,285044.0
2017-03-22,316577.0
2017-03-23,288453.0
2017-03-24,287687.0
2017-03-25,245888.0
2017-03-26,214093.0
2017-03-27,239466.0
2017-03-28,294201.0
2017-03-29,281428.0
2017-03-30,286076.0
2017-03-31,264354.0
2017-04-01,255318.0
2017-04-02,239768.0
2017-04-03,291271.0
2017-04-04,255190.0
2017-04-05,318285.0
2017-04-06,288456.0
2017-04-07,295790.0
2017-04-08,228220.0
2017-04-09,235725.0
2017-04-10,275186.0
2017-04-11,308804.0
2017-04-12,276453.0
2017-04-13,228734.0
2017-04-14,286708.0
2017-04-15,268816.0
2017-04-16,212360.0
2017-04-17,249157.0
2017-04-18,306095.0
2017-04-19,309186.0
2017-04-20,266967.0
2017-04-21,323583.0
2017-04-22,272882.0
2017-04-23,241154.0
2017-04-24,228745.0
2017-04-25,323754.0
2017-04-26,333528.0
2017-04-27,298425.0
2017-04-28,305139.0
2017-04-29,342279.0
2017-04-30,277080.0
2017-05-01,298563.0
2017-05-02,331695.0
2017-05-03,295724.0
2017-05-04,355309.0
2017-05-05,267934.0
2017-05-06,359458.0
2017-05-07,318416.0
2017-05-08,364313.0
2017-05-09,333631.0
2017-05-10,310417.0
2017-05-11,295913.0
2017-05-12,314538.0
2017-05-13,330132.0
2017-05-14,369462.0
2017-05-15,329004.0
2017-05-16,231042.0
2017-05-17,320079.0
2017-05-18,291987.0
2017-05-19,316411.0
2017-05-20,354493.0
2017-05-21,320625.0
2017-05-22,331686.0
2017-05-23,368715.0
2017-05-24,337146.0
2017-05-25,350534.0
2017-05-26,333093.0
2017-05-27,330950.0
2017-05-28,303645.0
2017-05-29,326916.0
2017-05-30,348103.0
2017-05-31,320406.0
2017-06-01,319348.0
2017-06-02,263831.0
2017-06-03,306209.0
2017-06-04,271578.0
2017-06-05,289269.0
2017-06-06,299724.0
2017-06-07,338421.0
2017-06-08,307355.0
2017-06-09,280990.0
2017-06-10,252722.0
2017-06-11,225018.0
2017-06-12,270146.0
2017-06-13,291856.0
2017-06-14,284904.0
2017-06-15,293498.0
2017-06-16,271022.0
2017-06-17,233555.0
2017-06-18,209445.0
2017-06-19,268231.0
2017-06-20,272588.0
2017-06-21,279662.0
2017-06-22,267507.0
2017-06-23,263398.0
2017-06-24,220439.0
2017-06-25,185434.0
2017-06-26,261094.0
2017-06-27,261113.0
2017-06-28,277158.0
2017-06-29,232122.0
2017-06-30,266457.0
2017-07-01,220267.0
2017-07-02,196813.0
2017-07-03,250562.0
2017-07-04,256743.0
2017-07-05,235034.0
2017-07-06,229220.0
2017-07-07,243553.0
2017-07-08,217777.0
2017-07-09,185614.0
2017-07-10,254337.0
2017-07-11,269057.0
2017-07-12,255592.0
2017-07-13,243905.0
2017-07-14,231329.0
2017-07-15,216276.0
2017-07-16,205409.0
2017-07-17,232141.0
2017-07-18,260132.0
2017-07-19,253602.0
2017-07-20,230755.0
2017-07-21,269668.0
2017-07-22,214900.0
2017-07-23,183120.0
2017-07-24,243957.0
2017-07-25,242360.0
2017-07-26,236393.0
2017-07-27,225488.0
2017-07-28,249112.0
2017-07-29,207797.0
2017-07-30,193936.0
2017-07-31,220968.0
2017-08-01,131368.0
2017-08-02,214635.0
2017-08-03,212356.0
2017-08-04,234256.0
2017-08-05,235105.0
2017-08-06,203085.0
2017-08-07,250307.0
2017-08-08,275494.0
2017-08-09,257449.0
2017-08-10,262413.0
2017-08-11,278906.0
2017-08-12,261652.0
2017-08-13,263937.0
2017-08-14,258450.0
2017-08-15,309155.0
2017-08-16,276520.0
2017-08-17,348484.0
2017-08-18,306485.0
2017-08-19,264904.0
2017-08-20,215808.0
2017-08-21,238146.0
2017-08-22,196446.0
2017-08-23,313788.0
2017-08-24,201411.0
2017-08-25,212865.0
2017-08-26,224662.0
2017-08-27,257198.0
2017-08-28,227603.0
2017-08-29,276967.0
2017-08-30,275731.0
2017-08-31,281321.0
2017-09-01,275267.0
2017-09-02,241028.0
2017-09-03,195123.0
2017-09-04,270702.0
2017-09-05,277339.0
2017-09-06,277211.0
2017-09-07,256625.0
2017-09-08,271237.0
2017-09-09,218820.0
2017-09-10,199466.0
2017-09-11,249732.0
2017-09-12,254127.0
2017-09-13,261808.0
2017-09-14,274235.0
2017-09-15,291839.0
2017-09-16,224435.0
2017-09-17,195890.0
2017-09-18,224367.0
2017-09-19,283774.0
2017-09-20,234110.0
2017-09-21,253479.0
2017-09-22,224128.0
2017-09-23,203754.0
2017-09-24,190216.0
2017-09-25,226331.0
2017-09-26,258284.0
2017-09-27,265442.0
2017-09-28,270458.0
2017-09-29,255919.0
2017-09-30,211916.0
2017-10-01,205006.0
2017-10-02,289356.0
2017-10-03,283080.0
2017-10-04,239021.0
2017-10-05,272044.0
2017-10-06,284714.0
2017-10-07,223629.0
2017-10-08,243087.0
2017-10-09,296123.0
2017-10-10,304468.0
2017-10-11,294651.0
2017-10-12,293950.0
2017-10-13,307306.0
2017-10-14,291820.0
2017-10-15,285265.0
2017-10-16,312096.0
2017-10-17,337105.0
2017-10-18,330289.0
2017-10-19,354271.0
2017-10-20,313394.0
2017-10-21,309587.0
2017-10-22,290846.0
2017-10-23,316323.0
2017-10-24,346088.0
2017-10-25,310122.0
2017-10-26,272615.0
2017-10-27,246216.0
2017-10-28,208616.0
2017-10-29,330193.0
2017-10-30,316082.0
2017-10-31,280319.0
2017-11-01,351487.0
2017-11-02,341608.0
2017-11-03,277903.0
2017-11-04,290835.0
2017-11-05,251752.0
2017-11-06,273071.0
2017-11-07,332632.0
2017-11-08,303382.0
2017-11-09,339565.0
2017-11-10,274118.0
2017-11-11,192216.0
2017-11-12,187788.0
2017-11-13,308819.0
2017-11-14,272441.0
2017-11-15,319586.0
2017-11-16,311127.0
2017-11-17,305425.0
2017-11-18,268902.0
2017-11-19,267096.0
2017-11-20,332821.0
2017-11-21,373326.0
2017-11-22,311835.0
2017-11-23,352980.0
2017-11-24,307294.0
2017-11-25,332515.0
2017-11-26,330936.0
2017-11-27,381576.0
2017-11-28,365153.0
2017-11-29,398873.0
2017-11-30,383941.0
2017-12-01,412472.0
2017-12-02,325296.0
2017-12-03,347132.0
2017-12-04,407287.0
2017-12-05,404804.0
2017-12-06,442897.0
2017-12-07,374945.0
2017-12-08,385493.0
2017-12-09,401509.0
2017-12-10,336561.0
2017-12-11,376572.0
2017-12-12,372599.0
2017-12-13,417596.0
2017-12-14,498142.0
2017-12-15,400877.0
2017-12-16,366938.0
2017-12-17,389211.0
2017-12-18,398048.0
2017-12-19,378510.0
2017-12-20,370374.0
2017-12-21,334454.0
2017-12-22,380012.0
2017-12-23,307204.0
2017-12-24,274389.0
2017-12-25,229330.0
2017-12-26,247416.0
2017-12-27,311934.0
2017-12-28,303032.0
2017-12-29,356789.0
2017-12-30,338045.0
2017-12-31,292987.0
2018-01-01,241625.0
2018-01-02,343664.0
2018-01-03,396942.0
2018-01-04,424762.0
2018-01-05,339441.0
2018-01-06,356470.0
2018-01-07,372566.0
2018-01-08,345855.0
2018-01-09,354874.0
2018-01-10,347701.0
2018-01-11,334581.0
2018-01-12,304727.0
2018-01-13,264304.0
2018-01-14,236042.0
2018-01-15,272139.0
2018-01-16,306170.0
2018-01-17,314242.0
2018-01-18,307893.0
2018-01-19,242661.0
2018-01-20,236313.0
2018-01-21,217475.0
2018-01-22,250083.0
2018-01-23,266082.0
2018-01-24,251628.0
2018-01-25,238459.0
2018-01-26,218851.0
2018-01-27,192395.0
2018-01-28,213698.0
2018-01-29,230013.0
2018-01-30,239554.0
2018-01-31,208360.0
2018-02-01,252498.0
2018-02-02,237739.0
2018-02-03,190833.0
2018-02-04,172621.0
2018-02-05,221421.0
2018-02-06,245035.0
2018-02-07,207672.0
2018-02-08,177469.0
2018-02-09,178845.0
2018-02-10,176305.0
2018-02-11,147871.0
2018-02-12,185649.0
2018-02-13,188299.0
2018-02-14,197735.0
2018-02-15,195903.0
2018-02-16,185173.0
2018-02-17,172015.0
2018-02-18,160325.0
2018-02-19,191633.0
2018-02-20,194005.0
2018-02-21,208330.0
2018-02-22,182712.0
2018-02-23,180733.0
2018-02-24,153121.0
2018-02-25,143945.0
2018-02-26,191999.0
2018-02-27,215369.0
2018-02-28,190181.0
2018-03-01,236700.0
2018-03-02,192887.0
2018-03-03,179832.0
2018-03-04,154847.0
2018-03-05,205776.0
2018-03-06,208778.0
2018-03-07,212833.0
2018-03-08,189879.0
2018-03-09,202179.0
2018-03-10,149505.0
2018-03-11,157234.0
2018-03-12,185230.0
2018-03-13,199201.0
2018-03-14,193089.0
2018-03-15,201087.0
2018-03-16,188256.0
2018-03-17,151432.0
2018-03-18,164511.0
2018-03-19,193494.0
2018-03-20,193222.0
2018-03-21,199262.0
2018-03-22,180421.0
2018-03-23,177341.0
2018-03-24,159401.0
2018-03-25,137632.0
2018-03-26,187477.0
2018-03-27,185428.0
2018-03-28,181035.0
2018-03-29,189556.0
2018-03-30,183947.0
2018-03-31,149294.0
2018-04-01,133901.0
2018-04-02,167141.0
2018-04-03,203600.0
2018-04-04,183926.0
2018-04-05,181407.0
2018-04-06,169899.0
2018-04-07,155865.0
2018-04-08,139770.0
2018-04-09,174115.0
2018-04-10,188256.0
2018-04-11,179955.0
2018-04-12,216526.0
2018-04-13,213311.0
2018-04-14,165043.0
2018-04-15,170677.0
2018-04-16,194303.0
2018-04-17,204094.0
2018-04-18,200441.0
2018-04-19,215282.0
2018-04-20,210669.0
2018-04-21,191121.0
2018-04-22,168980.0
2018-04-23,227377.0
2018-04-24,253956.0
2018-04-25,217684.0
2018-04-26,217258.0
2018-04-27,212647.0
2018-04-28,194970.0
2018-04-29,183812.0
2018-04-30,215603.0
2018-05-01,198167.0
2018-05-02,210896.0
2018-05-03,227954.0
2018-05-04,224579.0
2018-05-05,195965.0
2018-05-06,172671.0
2018-05-07,204816.0
2018-05-08,219628.0
2018-05-09,204710.0
2018-05-10,215367.0
2018-05-11,207053.0
2018-05-12,181270.0
2018-05-13,159530.0
2018-05-14,211328.0
2018-05-15,208197.0
2018-05-16,213978.0
2018-05-17,190427.0
2018-05-18,216419.0
2018-05-19,167502.0
2018-05-20,159863.0
2018-05-21,201185.0
2018-05-22,207023.0
2018-05-23,222546.0
2018-05-24,202902.0
2018-05-25,198774.0
2018-05-26,155834.0
2018-05-27,143384.0
2018-05-28,192951.0
2018-05-29,204915.0
2018-05-30,204891.0
2018-05-31,206264.0
2018-06-01,201858.0
2018-06-02,175813.0
2018-06-03,167198.0
2018-06-04,205524.0
2018-06-05,214242.0
2018-06-06,207161.0
2018-06-07,207335.0
2018-06-08,197681.0
2018-06-09,176022.0
2018-06-10,178072.0
2018-06-11,213701.0
2018-06-12,216723.0
2018-06-13,212718.0
2018-06-14,212115.0
2018-06-15,201252.0
2018-06-16,155858.0
2018-06-17,145540.0
2018-06-18,194397.0
2018-06-19,192770.0
2018-06-20,199288.0
2018-06-21,200306.0
2018-06-22,202454.0
2018-06-23,159934.0
2018-06-24,160718.0
2018-06-25,202227.0
2018-06-26,189209.0
2018-06-27,189544.0
2018-06-28,195746.0
2018-06-29,194630.0
2018-06-30,177709.0
2018-07-01,153443.0
2018-07-02,206702.0
2018-07-03,217338.0
2018-07-04,201935.0
2018-07-05,202507.0
2018-07-06,200485.0
2018-07-07,164668.0
2018-07-08,157910.0
2018-07-09,206977.0
2018-07-10,215433.0
2018-07-11,201326.0
2018-07-12,207840.0
2018-07-13,206358.0
2018-07-14,175324.0
2018-07-15,158295.0
2018-07-16,213849.0
2018-07-17,232829.0
2018-07-18,233249.0
2018-07-19,225038.0
2018-07-20,226470.0
2018-07-21,186978.0
2018-07-22,167495.0
2018-07-23,229101.0
2018-07-24,259522.0
2018-07-25,248976.0
2018-07-26,230206.0
2018-07-27,232444.0
2018-07-28,181696.0
2018-07-29,172401.0
2018-07-30,231060.0
2018-07-31,243458.0
2018-08-01,238104.0
2018-08-02,222669.0
2018-08-03,232465.0
2018-08-04,192558.0
2018-08-05,171233.0
2018-08-06,219051.0
2018-08-07,236513.0
2018-08-08,229381.0
2018-08-09,224091.0
2018-08-10,224863.0
2018-08-11,192213.0
2018-08-12,168546.0
2018-08-13,217348.0
2018-08-14,252662.0
2018-08-15,246292.0
2018-08-16,231430.0
2018-08-17,235627.0
2018-08-18,189867.0
2018-08-19,160808.0
2018-08-20,219696.0
2018-08-21,219552.0
2018-08-22,224396.0
2018-08-23,217634.0
2018-08-24,221813.0
2018-08-25,194213.0
2018-08-26,170466.0
2018-08-27,227920.0
2018-08-28,236793.0
2018-08-29,235130.0
2018-08-30,233686.0
2018-08-31,238587.0
2018-09-01,211324.0
2018-09-02,184405.0
2018-09-03,224964.0
2018-09-04,239053.0
2018-09-05,239620.0
2018-09-06,251946.0
2018-09-07,230315.0
2018-09-08,204695.0
2018-09-09,189529.0
2018-09-10,222834.0
2018-09-11,235440.0
2018-09-12,234777.0
2018-09-13,238597.0
2018-09-14,222661.0
2018-09-15,207837.0
2018-09-16,183118.0
2018-09-17,234503.0
2018-09-18,243846.0
2018-09-19,254819.0
2018-09-20,256241.0
2018-09-21,271751.0
2018-09-22,219158.0
2018-09-23,207166.0
2018-09-24,232771.0
2018-09-25,252662.0
2018-09-26,244200.0
2018-09-27,251227.0
2018-09-28,248966.0
2018-09-29,222847.0
2018-09-30,202606.0
2018-10-01,246557.0
