time,FeeMedUSD
2015-11-22,0.032371696610169504
2015-11-23,0.0323012556341321
2015-11-24,0.0319961356527177
2015-11-25,0.0328960457334892
2015-11-26,0.035625529251899504
2015-11-27,0.0359268824371712
2015-11-28,0.0356567322618352
2015-11-29,0.0371707612507306
2015-11-30,0.037738983985973105
2015-12-01,0.036253237580362405
2015-12-02,0.035922240414962
2015-12-03,0.0361210068088837
2015-12-04,0.0363241631794272
2015-12-05,0.0389362958796026
2015-12-06,0.0393319129748685
2015-12-07,0.039534658825248405
2015-12-08,0.0413798660432496
2015-12-09,0.04176326712448861
2015-12-10,0.04157299243132671
2015-12-11,0.045386148012858
2015-12-12,0.043585572238457
2015-12-13,0.0434403466393922
2015-12-14,0.0442991689655173
2015-12-15,0.046461787171244905
2015-12-16,0.0454142492402104
2015-12-17,0.0456240134611338
2015-12-18,0.0463175769725307
2015-12-19,0.046139990794856804
2015-12-20,0.044215399006429
2015-12-21,0.0437640129456458
2015-12-22,0.043526837901811805
2015-12-23,0.0442665727060199
2015-12-24,0.045587871303331404
2015-12-25,0.0455718825832846
2015-12-26,0.0418221531560491
2015-12-27,0.0422705894506137
2015-12-28,0.0421052879602572
2015-12-29,0.0431340021332554
2015-12-30,0.04260436469900641
2015-12-31,0.042967715341905306
2016-01-01,0.0434678006428989
2016-01-02,0.0434439877264757
2016-01-03,0.0430136180011689
2016-01-04,0.043344897106955
2016-01-05,0.0432669502630041
2016-01-06,0.04306778696668621
2016-01-07,0.0459208940093513
2016-01-08,0.045413442372881405
2016-01-09,0.0449845216247808
2016-01-10,0.0448580216247808
2016-01-11,0.0449033059029807
2016-01-12,0.04417681572180011
2016-01-13,0.0432310645236704
2016-01-14,0.0429823224722385
2016-01-15,0.0367823199883109
2016-01-16,0.0388071204558738
2016-01-17,0.0382482086499123
2016-01-18,0.038486516656925804
2016-01-19,0.037816172501461104
2016-01-20,0.0420622924168323
2016-01-21,0.040929845967270596
2016-01-22,0.0381046459380479
2016-01-23,0.0386370602571596
2016-01-24,0.0403446926651081
2016-01-25,0.039198609731151406
2016-01-26,0.0391142935125657
2016-01-27,0.039462753037405006
2016-01-28,0.0378900995616599
2016-01-29,0.037899999482291
2016-01-30,0.037726277907656404
2016-01-31,0.0366341687609585
2016-02-01,0.037122343509059
2016-02-02,0.037292763120981905
2016-02-03,0.0368098206604325
2016-02-04,0.038972308123904204
2016-02-05,0.0384398413983051
2016-02-06,0.0374631555523086
2016-02-07,0.037515391759205104
2016-02-08,0.0370814350327294
2016-02-09,0.03735116128609001
2016-02-10,0.03790826116306251
2016-02-11,0.0377639165108124
2016-02-12,0.0382294456458212
2016-02-13,0.038959843247223805
2016-02-14,0.0406150669491525
2016-02-15,0.039926761864699005
2016-02-16,0.0407035309468147
2016-02-17,0.0415324113383986
2016-02-18,0.0421289662981882
2016-02-19,0.0419626528541204
2016-02-20,0.0440195760081823
2016-02-21,0.0438718612681473
2016-02-22,0.0437535295094097
2016-02-23,0.0420032592609585
2016-02-24,0.0423995112507306
2016-02-25,0.0424090870251315
2016-02-26,0.0431762241963764
2016-02-27,0.043294784599649305
2016-02-28,0.0433102262711864
2016-02-29,0.043777587258912905
2016-03-01,0.043280786715371104
2016-03-02,0.0423079789392168
2016-03-03,0.041926882133255405
2016-03-04,0.04610288743541794
2016-03-05,0.051877348251606614
2016-03-06,0.04561868618337233
2016-03-07,0.045587463674786645
2016-03-08,0.0411425953243717
2016-03-09,0.041386083375794254
2016-03-10,0.0417839756039977
2016-03-11,0.041951193424897705
2016-03-12,0.0410264163296318
2016-03-13,0.0411805882466394
2016-03-14,0.0415026957276446
2016-03-15,0.041526640029222704
2016-03-16,0.042119435965341935
2016-03-17,0.041860536382232603
2016-03-18,0.040890158740502607
2016-03-19,0.04091244298655761
2016-03-20,0.041205695382817105
2016-03-21,0.041160177405026296
2016-03-22,0.0416581653828171
2016-03-23,0.0417378299532437
2016-03-24,0.0413560239918177
2016-03-25,0.0416373243834015
2016-03-26,0.041682309666861504
2016-03-27,0.0425454959848042
2016-03-28,0.0422917446814728
2016-03-29,0.041586382875511405
2016-03-30,0.0412777697779076
2016-03-31,0.041595681122150806
2016-04-01,0.041720066025716
2016-04-02,0.0419763056691993
2016-04-03,0.0420073578901227
2016-04-04,0.041954072787843404
2016-04-05,0.042250136440678
2016-04-06,0.0421907191233197
2016-04-07,0.0421467220046756
2016-04-08,0.041864346054938606
2016-04-09,0.0418758635359439
2016-04-10,0.0421954488544711
2016-04-11,0.0423273044009351
2016-04-12,0.0427427664582116
2016-04-13,0.042487251811806
2016-04-14,0.042585659497370004
2016-04-15,0.0430724418760959
2016-04-16,0.043221631303331405
2016-04-17,0.042933996873173605
2016-04-18,0.0429656933664524
2016-04-19,0.0437568726183518
2016-04-20,0.0442661653302163
2016-04-21,0.0452164702805377
2016-04-22,0.0448134421332554
2016-04-23,0.0453914722969024
2016-04-24,0.0463382871420222
2016-04-25,0.046531600666277005
2016-04-26,0.046960876452367004
2016-04-27,0.04457411130917591
2016-04-28,0.04510600617767391
2016-04-29,0.0457009965225015
2016-04-30,0.044990048451198104
2016-05-01,0.0455010731151374
2016-05-02,0.0444933061192285
2016-05-03,0.04516288503798951
2016-05-04,0.0448367967562829
2016-05-05,0.044933607247223804
2016-05-06,0.0461693862361192
2016-05-07,0.046136184248977204
2016-05-08,0.0461378872296902
2016-05-09,0.046346223167738204
2016-05-10,0.0451079668322618
2016-05-11,0.0453896305260082
2016-05-12,0.0455607255932203
2016-05-13,0.0457241902688486
2016-05-14,0.045811952483927505
2016-05-15,0.046085772063121
2016-05-16,0.045526959973093535
2016-05-17,0.049255071385563995
2016-05-18,0.049307206113319714
2016-05-19,0.05056589809864638
2016-05-20,0.05117646173610761
2016-05-21,0.04794268324810047
2016-05-22,0.046051597654746985
2016-05-23,0.04645940694054359
2016-05-24,0.047032025229673834
2016-05-25,0.05212858029438931
2016-05-26,0.051832710375184055
2016-05-27,0.06397880790585626
2016-05-28,0.06975103435157215
2016-05-29,0.0655744292573933
2016-05-30,0.06190654501409705
2016-05-31,0.061658491046167094
2016-06-01,0.062470709481531266
2016-06-02,0.06433467414945117
2016-06-03,0.06633997623317651
2016-06-04,0.06068845218894215
2016-06-05,0.061516721765606054
2016-06-06,0.062018837796914125
2016-06-07,0.061294600742237276
2016-06-08,0.0626071877369053
2016-06-09,0.06196918051462067
2016-06-10,0.06219095621042664
2016-06-11,0.0629001544750906
2016-06-12,0.067039237434249
2016-06-13,0.07580615298136298
2016-06-14,0.10233812840213027
2016-06-15,0.12024220405471946
2016-06-16,0.12265674359760663
2016-06-17,0.1198148377699226
2016-06-18,0.12111388396213679
2016-06-19,0.13863149758690813
2016-06-20,0.1306275393879603
2016-06-21,0.09445436911154409
2016-06-22,0.10602897772863813
2016-06-23,0.10022759998859151
2016-06-24,0.11492053360222104
2016-06-25,0.10608320769871424
2016-06-26,0.094565136320865
2016-06-27,0.09783672115721805
2016-06-28,0.08776286499247228
2016-06-29,0.08659230846957332
2016-06-30,0.09143302087714784
2016-07-01,0.09038015225762715
2016-07-02,0.09529145135452957
2016-07-03,0.08646941171272358
2016-07-04,0.08658473486000703
2016-07-05,0.08619341158737581
2016-07-06,0.08888074885444765
2016-07-07,0.08390457872286973
2016-07-08,0.08705526862402098
2016-07-09,0.08762099324521333
2016-07-10,0.08507967773299827
2016-07-11,0.08739663672518996
2016-07-12,0.08040277535943888
2016-07-13,0.0884800376388077
2016-07-14,0.08591777482583281
2016-07-15,0.08774544112044413
2016-07-16,0.08468958669979544
2016-07-17,0.08695470948569843
2016-07-18,0.09154607933863236
2016-07-19,0.09148394485879603
2016-07-20,0.09040653083317599
2016-07-21,0.09127866608
2016-07-22,0.10278894003763873
2016-07-23,0.10353702601578027
2016-07-24,0.09418911666849501
2016-07-25,0.10363991721574518
2016-07-26,0.10356188685485683
2016-07-27,0.1135356004090591
2016-07-28,0.10486019324702515
2016-07-29,0.11362594766475738
2016-07-30,0.12156960094427247
2016-07-31,0.12496089742840441
2016-08-01,0.10965687202487436
2016-08-02,0.10366246168884154
2016-08-03,0.10178413292111053
2016-08-04,0.10550442217295146
2016-08-05,0.09553333606173287
2016-08-06,0.08011185664418467
2016-08-07,0.10657603246457036
2016-08-08,0.11063467608351851
2016-08-09,0.11170710626241959
2016-08-10,0.11145689782341323
2016-08-11,0.11791717693746341
2016-08-12,0.1070743972975687
2016-08-13,0.09803669265443365
2016-08-14,0.10329535316535353
2016-08-15,0.10243485099081238
2016-08-16,0.11226455262593105
2016-08-17,0.1037184049908592
2016-08-18,0.10364598511233206
2016-08-19,0.11479169158386901
2016-08-20,0.10518891028030386
2016-08-21,0.09627211384163646
2016-08-22,0.09944522261250727
2016-08-23,0.10533909672977211
2016-08-24,0.10462929116727065
2016-08-25,0.10664107011531263
2016-08-26,0.10466053733816477
2016-08-27,0.09020579721067208
2016-08-28,0.08941161050518003
2016-08-29,0.10103250265189484
2016-08-30,0.10390155965119822
2016-08-31,0.09053355036756286
2016-09-01,0.10208435164493272
2016-09-02,0.0932299745451666
2016-09-03,0.09005616101694913
2016-09-04,0.08314929460580543
2016-09-05,0.09611076573216827
2016-09-06,0.09611768785673866
2016-09-07,0.09653545963670374
2016-09-08,0.0945825258007014
2016-09-09,0.10590624028755108
2016-09-10,0.09371289606662773
2016-09-11,0.0912370013880771
2016-09-12,0.09115610590590299
2016-09-13,0.11005192877428409
2016-09-14,0.0914119631502045
2016-09-15,0.09603851554252489
2016-09-16,0.1051262015247691
2016-09-17,0.09520096842261608
2016-09-18,0.0967445934219287
2016-09-19,0.10910973809112795
2016-09-20,0.10999361215167734
2016-09-21,0.10506245316750444
2016-09-22,0.105486422593571
2016-09-23,0.09621796331544714
2016-09-24,0.1089658746393921
2016-09-25,0.09009150823202805
2016-09-26,0.09101682159555824
2016-09-27,0.0907727420601987
2016-09-28,0.09566140341237872
2016-09-29,0.09574304530081827
2016-09-30,0.09632257600450038
2016-10-01,0.09735762135292811
2016-10-02,0.09677862508971365
2016-10-03,0.09748150198163183
2016-10-04,0.09650324683050844
2016-10-05,0.09922303381366925
2016-10-06,0.09678056849026305
2016-10-07,0.09775268255365281
2016-10-08,0.09797341847738171
2016-10-09,0.09762538473696084
2016-10-10,0.11461771948800001
2016-10-11,0.11625103481641147
2016-10-12,0.10503229283423732
2016-10-13,0.10052725588031565
2016-10-14,0.10118251948515483
2016-10-15,0.10387725276949154
2016-10-16,0.11623867809271765
2016-10-17,0.11958263307351846
2016-10-18,0.11196315775347282
2016-10-19,0.11383904001295148
2016-10-20,0.1257197802220924
2016-10-21,0.1179983872199999
2016-10-22,0.11832207030784796
2016-10-23,0.11568412960579773
2016-10-24,0.11801893246842778
2016-10-25,0.1311585010169492
2016-10-26,0.14494608894218577
2016-10-27,0.1373046654120398
2016-10-28,0.14201335772087662
2016-10-29,0.14308909386323782
2016-10-30,0.13077534785470477
2016-10-31,0.1262209296759557
2016-11-01,0.13004296944208063
2016-11-02,0.12817234465215666
2016-11-03,0.115702805006353
2016-11-04,0.1378061444539305
2016-11-05,0.12485256566865689
2016-11-06,0.12943415586384577
2016-11-07,0.12767756399270594
2016-11-08,0.1141072862069258
2016-11-09,0.11982697077012273
2016-11-10,0.1128610847886966
2016-11-11,0.1104043926988721
2016-11-12,0.11134868259029818
2016-11-13,0.11131370206461724
2016-11-14,0.11163281501431908
2016-11-15,0.11269331957843372
2016-11-16,0.11486935820324949
2016-11-17,0.12435699378053533
2016-11-18,0.12366549842896084
2016-11-19,0.12300375078918771
2016-11-20,0.12620462059315013
2016-11-21,0.1473013967855056
2016-11-22,0.15386312235762717
2016-11-23,0.1482480635885448
2016-11-24,0.15209421089518008
2016-11-25,0.14793704003506722
2016-11-26,0.1469305851782584
2016-11-27,0.14554822316773822
2016-11-28,0.14601649675043843
2016-11-29,0.1463292871420222
2016-11-30,0.14844089026300403
2016-12-01,0.15200869262029687
2016-12-02,0.15880853896064612
2016-12-03,0.1532220936294566
2016-12-04,0.1532760278199884
2016-12-05,0.15309322571761547
2016-12-06,0.1566894072130941
2016-12-07,0.1529975300175336
2016-12-08,0.1535318449269434
2016-12-09,0.1543804642197546
2016-12-10,0.15509491226183522
2016-12-11,0.14485327629339576
2016-12-12,0.14723116801514896
2016-12-13,0.15578613891291643
2016-12-14,0.1553927922969024
2016-12-15,0.15787435745856224
2016-12-16,0.1603493719567539
2016-12-17,0.157920586440678
2016-12-18,0.1581265933052016
2016-12-19,0.15805580633547642
2016-12-20,0.1599555041496202
2016-12-21,0.16569673585038
2016-12-22,0.17170028679135002
2016-12-23,0.1704685703945529
2016-12-24,0.17823105441262418
2016-12-25,0.16165691165317245
2016-12-26,0.180631217315412
2016-12-27,0.18519016209234382
2016-12-28,0.1959921947983636
2016-12-29,0.19469251188778502
2016-12-30,0.1922365316306254
2016-12-31,0.17682744425004968
2017-01-01,0.18030413032238463
2017-01-02,0.20341557721800202
2017-01-03,0.20652181063705402
2017-01-04,0.2563961966499113
2017-01-05,0.22611257713828167
2017-01-06,0.2016968539746348
2017-01-07,0.204180442101578
2017-01-08,0.1855994484056107
2017-01-09,0.2041929586974868
2017-01-10,0.20486876211221514
2017-01-11,0.1784113729438037
2017-01-12,0.18240682238176506
2017-01-13,0.18519131174003509
2017-01-14,0.16679718499002932
2017-01-15,0.1662286883375803
2017-01-16,0.17917022226224427
2017-01-17,0.20476206315336057
2017-01-18,0.1991647182738749
2017-01-19,0.19497019965945933
2017-01-20,0.1826693117736014
2017-01-21,0.18803684398176507
2017-01-22,0.1876298035394272
2017-01-23,0.21427345342815082
2017-01-24,0.22220212140933945
2017-01-25,0.2177422470843892
2017-01-26,0.2133268532824454
2017-01-27,0.21078407213500877
2017-01-28,0.22054321270777327
2017-01-29,0.22259014482639392
2017-01-30,0.2411404805904057
2017-01-31,0.28454503724561064
2017-02-01,0.25101103383167506
2017-02-02,0.30231130979543996
2017-02-03,0.3131394550073571
2017-02-04,0.2931920398020337
2017-02-05,0.2897605853128234
2017-02-06,0.3484396023419943
2017-02-07,0.3270661045720336
2017-02-08,0.33296912298987585
2017-02-09,0.3059896438673432
2017-02-10,0.30895158096778513
2017-02-11,0.29321793341489993
2017-02-12,0.272907601273921
2017-02-13,0.2771170261533813
2017-02-14,0.2895537833774204
2017-02-15,0.304171152150789
2017-02-16,0.3433178571271345
2017-02-17,0.34093406114596514
2017-02-18,0.3355956098640921
2017-02-19,0.33500001707095195
2017-02-20,0.35060122174687186
2017-02-21,0.3907532597279882
2017-02-22,0.4595626884359074
2017-02-23,0.4971225556091457
2017-02-24,0.48225688109631837
2017-02-25,0.41642027285545363
2017-02-26,0.4273066490978362
2017-02-27,0.5250688323292445
2017-02-28,0.5333538934025008
2017-03-01,0.5552637620773834
2017-03-02,0.5710344629792536
2017-03-03,0.6410713786230294
2017-03-04,0.6146748578386442
2017-03-05,0.5768757046861498
2017-03-06,0.6462691694898756
2017-03-07,0.617238231034485
2017-03-08,0.530767573837875
2017-03-09,0.5539304481127079
2017-03-10,0.5461891901005252
2017-03-11,0.5730539215713474
2017-03-12,0.5970530634274144
2017-03-13,0.6162278385292798
2017-03-14,0.6197779800555219
2017-03-15,0.6258014668682862
2017-03-16,0.5857119170888814
2017-03-17,0.5330394379755486
2017-03-18,0.4785893347257278
2017-03-19,0.5072535100580694
2017-03-20,0.5188781729398001
2017-03-21,0.55590913179427
2017-03-22,0.5157468378708336
2017-03-23,0.5112075441438481
2017-03-24,0.4649135703111631
2017-03-25,0.43778158483506713
2017-03-26,0.43217557489907643
2017-03-27,0.47139947739614413
2017-03-28,0.4719955799191134
2017-03-29,0.4666122507621763
2017-03-30,0.4222533806681253
2017-03-31,0.485486496754507
2017-04-01,0.4432186771801755
2017-04-02,0.44222518230274804
2017-04-03,0.459411205845305
2017-04-04,0.46453383652818114
2017-04-05,0.46294546788648455
2017-04-06,0.49186314618531884
2017-04-07,0.4948068984889309
2017-04-08,0.43689616450143953
2017-04-09,0.4388501049521465
2017-04-10,0.4846599504850961
2017-04-11,0.5002765107056443
2017-04-12,0.5007229298206424
2017-04-13,0.4896603626522054
2017-04-14,0.5284499550964334
2017-04-15,0.4718236401819647
2017-04-16,0.43053347197301056
2017-04-17,0.48486540875438777
2017-04-18,0.49496560653184146
2017-04-19,0.49204937773388513
2017-04-20,0.5585829896820592
2017-04-21,0.5135781535652786
2017-04-22,0.4924459554606663
2017-04-23,0.50850060337641
2017-04-24,0.5657577490151955
2017-04-25,0.63993235870836
2017-04-26,0.589978672268007
2017-04-27,0.6665654594447279
2017-04-28,0.6702182193260804
2017-04-29,0.6093426057344696
2017-04-30,0.6202220198868488
2017-05-01,0.6983535631770882
2017-05-02,0.7114160672758028
2017-05-03,0.7597044722384549
2017-05-04,0.7759357612759558
2017-05-05,0.829790880291759
2017-05-06,0.7749689763257921
2017-05-07,0.7526636889422775
2017-05-08,0.84254324815897
2017-05-09,0.9032823983240668
2017-05-10,0.96727308235
2017-05-11,0.9951279291415563
2017-05-12,1.0196092673834152
2017-05-13,0.9409125517002204
2017-05-14,0.8721724655698417
2017-05-15,1.0108831852664484
2017-05-16,1.0542161691408538
2017-05-17,1.627871458229109
2017-05-18,1.5153978116423121
2017-05-19,1.5623688930553181
2017-05-20,1.3312764906969579
2017-05-21,1.3349780779615605
2017-05-22,1.5714110233670866
2017-05-23,1.704636453707709
2017-05-24,2.0320353806487517
2017-05-25,1.9504368192525252
2017-05-26,2.0460061206710454
2017-05-27,1.8349641286426148
2017-05-28,1.7571240631765705
2017-05-29,2.0208768171930687
2017-05-30,1.9763934953383324
2017-05-31,2.1958661654911773
2017-06-01,2.4479093834555172
2017-06-02,2.5234832569330585
2017-06-03,2.3010216272854516
2017-06-04,2.39672414680341
2017-06-05,2.6479929837730265
2017-06-06,2.9982549794914073
2017-06-07,2.896585088275434
2017-06-08,2.774537911346583
2017-06-09,2.89524525136009
2017-06-10,2.7903424962466894
2017-06-11,2.6241495055866952
2017-06-12,2.5062269407444338
2017-06-13,2.7075709660728835
2017-06-14,2.4050898338192006
2017-06-15,2.1262430920298376
2017-06-16,2.1484891511541346
2017-06-17,2.158281763625433
2017-06-18,1.9957860448461309
2017-06-19,2.216008634836948
2017-06-20,2.3944157923660545
2017-06-21,2.312573548730269
2017-06-22,2.591217794610495
2017-06-23,2.1973643497436095
2017-06-24,2.203175205221492
2017-06-25,2.0482376410886896
2017-06-26,2.1309793698652695
2017-06-27,2.2235158363066962
2017-06-28,2.2520537021677005
2017-06-29,2.2330748292233644
2017-06-30,2.0953028622815673
2017-07-01,1.746746127617797
2017-07-02,1.7077953430407924
2017-07-03,1.8491521363100998
2017-07-04,1.886010826271399
2017-07-05,1.6662399718248124
2017-07-06,1.7587448939861798
2017-07-07,1.5793301675740008
2017-07-08,1.3078741728494805
2017-07-09,1.3153900728687449
2017-07-10,1.2549166534909906
2017-07-11,1.15958372030976
2017-07-12,1.187443133226185
2017-07-13,1.2767280278238746
2017-07-14,1.3332804963427147
2017-07-15,1.0814651205547507
2017-07-16,0.9424007814189922
2017-07-17,1.0935372695352623
2017-07-18,1.1200886691266616
2017-07-19,1.1163896069736612
2017-07-20,1.3990719886352285
2017-07-21,1.3218987337270507
2017-07-22,1.339435784378487
2017-07-23,1.124562456631798
2017-07-24,1.10206380969024
2017-07-25,1.0991633384880732
2017-07-26,1.0309497526775886
2017-07-27,0.9950861394341959
2017-07-28,1.0453966133659063
2017-07-29,0.9236033882204702
2017-07-30,1.0077044170937401
2017-07-31,1.419511686922824
2017-08-01,0.6949114896814819
2017-08-02,0.7599661523330646
2017-08-03,0.8461021591026148
2017-08-04,0.7893494965515812
2017-08-05,0.8853057929270117
2017-08-06,0.8754908327916777
2017-08-07,0.9437769392425938
2017-08-08,1.0478802202513091
2017-08-09,1.0288001350623974
2017-08-10,1.3328466995676327
2017-08-11,1.642768406724167
2017-08-12,1.8210345855223506
2017-08-13,1.8368380758284049
2017-08-14,2.442862730961573
2017-08-15,2.726650420991325
2017-08-16,3.15640460481859
2017-08-17,2.8360812240337108
2017-08-18,2.873818589805765
2017-08-19,2.6210094478264176
2017-08-20,2.6118951526799075
2017-08-21,2.8923381524504084
2017-08-22,3.931280718756217
2017-08-23,4.1469153452367005
2017-08-24,4.948517702805246
2017-08-25,5.032394454350159
2017-08-26,4.8977519925208695
2017-08-27,3.7412225601529157
2017-08-28,4.389092817840729
2017-08-29,4.668267564664627
2017-08-30,4.149618369550554
2017-08-31,4.285282020808881
2017-09-01,4.334871728242546
2017-09-02,3.6346608341002318
2017-09-03,3.1464040708582335
2017-09-04,3.24204232118124
2017-09-05,2.912950359654001
2017-09-06,2.788376853508679
2017-09-07,2.5245600342751997
2017-09-08,1.7808120021452363
2017-09-09,1.7616816864316351
2017-09-10,1.6835134276813513
2017-09-11,1.7178347749359562
2017-09-12,1.412120720153829
2017-09-13,1.0689187401817535
2017-09-14,0.9005555560235985
2017-09-15,1.1728756265905433
2017-09-16,1.053062747003214
2017-09-17,1.0120004754515477
2017-09-18,1.5162464051402336
2017-09-19,1.3751853874409425
2017-09-20,1.426282946249541
2017-09-21,1.2352162987046178
2017-09-22,1.2038952512531165
2017-09-23,1.096962996608948
2017-09-24,1.0167723119753922
2017-09-25,1.3543158774424309
2017-09-26,1.3275324331193343
2017-09-27,1.4199599648192571
2017-09-28,1.2888699102127723
2017-09-29,1.1500237009618366
2017-09-30,1.0869304070323331
2017-10-01,1.1463539325201642
2017-10-02,1.457407850063512
2017-10-03,1.312124115131327
2017-10-04,1.378855936613967
2017-10-05,1.464283690469316
2017-10-06,1.4276544373018694
2017-10-07,1.3643267595914903
2017-10-08,1.2718745167728815
2017-10-09,1.3443982524589118
2017-10-10,1.4701134398714202
2017-10-11,1.5315928905835843
2017-10-12,1.714647369618965
2017-10-13,3.0323878287421695
2017-10-14,2.869031915652345
2017-10-15,2.008351670092045
2017-10-16,2.270455337328743
2017-10-17,2.272560140020344
2017-10-18,2.224613977628521
2017-10-19,2.004930771808197
2017-10-20,2.0266782596074115
2017-10-21,1.8254645332941215
2017-10-22,1.8227259702719945
2017-10-23,1.8253575051636481
2017-10-24,1.8043125405298062
2017-10-25,1.652489368456612
2017-10-26,1.5541436898464651
2017-10-27,2.3480272447827004
2017-10-28,3.1443625747328174
2017-10-29,3.5784406074429276
2017-10-30,3.457379856952073
2017-10-31,3.489526315285842
2017-11-01,3.6589662456671714
2017-11-02,3.820545154072708
2017-11-03,4.2078884140201085
2017-11-04,4.75898803275431
2017-11-05,4.04808213238948
2017-11-06,4.415105865207613
2017-11-07,4.267931881232001
2017-11-08,4.715127451407598
2017-11-09,4.825826397682057
2017-11-10,4.833014155537698
2017-11-11,5.927901300722964
2017-11-12,12.368063188615869
2017-11-13,11.089250265520183
2017-11-14,10.36631096826473
2017-11-15,7.757986816331205
2017-11-16,7.8337044333723
2017-11-17,4.297033336798946
2017-11-18,3.218642278432801
2017-11-19,3.1473512366446266
2017-11-20,3.213673136445762
2017-11-21,2.9708961764044086
2017-11-22,3.069510174626862
2017-11-23,3.016140862181016
2017-11-24,2.976843915662885
2017-11-25,2.9393859124553536
2017-11-26,2.8827392942785885
2017-11-27,3.35671213077938
2017-11-28,3.601016321905038
2017-11-29,3.8087807079775873
2017-11-30,3.8407378922217417
2017-12-01,3.959537616381218
2017-12-02,3.8815472491171494
2017-12-03,3.774613097829384
2017-12-04,3.9034902254778276
2017-12-05,3.59238568489231
2017-12-06,4.3420385068891205
2017-12-07,11.168415412765206
2017-12-08,16.721433085129828
2017-12-09,14.139495625896117
2017-12-10,13.201567360350802
2017-12-11,14.435277355
2017-12-12,15.278748220312867
2017-12-13,14.183213028988183
2017-12-14,14.252919355947874
2017-12-15,16.56818893299721
2017-12-16,17.597900439527745
2017-12-17,17.09749534872476
2017-12-18,16.698297593586705
2017-12-19,19.150328141804334
2017-12-20,26.404781027448358
2017-12-21,31.905215037260856
2017-12-22,32.33092345666866
2017-12-23,33.69853931709524
2017-12-24,27.42010548865638
2017-12-25,25.345696068147237
2017-12-26,24.101850446953538
2017-12-27,22.51718563977935
2017-12-28,20.984489253256097
2017-12-29,18.45191062886147
2017-12-30,15.637646223042898
2017-12-31,15.883713337848457
2018-01-01,14.561080355225679
2018-01-02,13.324185753534792
2018-01-03,15.51177982014656
2018-01-04,15.714405454790349
2018-01-05,18.513380092737616
2018-01-06,17.849476808147013
2018-01-07,18.579609681080953
2018-01-08,17.069133596832728
2018-01-09,17.233023153298262
2018-01-10,16.840260019830605
2018-01-11,15.154086912628536
2018-01-12,15.85358548599426
2018-01-13,16.39166734163631
2018-01-14,14.186991261886527
2018-01-15,12.817920932192255
2018-01-16,11.81260822391323
2018-01-17,12.799401476891639
2018-01-18,12.815087193442627
2018-01-19,11.77820071095123
2018-01-20,12.42787123532385
2018-01-21,9.674882161241817
2018-01-22,6.821438821847695
2018-01-23,5.165395473739634
2018-01-24,5.919415052946518
2018-01-25,5.560557678421692
2018-01-26,5.519542993676231
2018-01-27,5.126361719294777
2018-01-28,4.995791522547303
2018-01-29,4.761838782206841
2018-01-30,4.263980735251842
2018-01-31,3.747680722773867
2018-02-01,3.5237394062748684
2018-02-02,3.938007742442648
2018-02-03,3.7259882525122845
2018-02-04,2.937022564426429
2018-02-05,2.2670615962844054
2018-02-06,2.474354019665752
2018-02-07,2.418674149469333
2018-02-08,2.365636312393922
2018-02-09,2.508760160568251
2018-02-10,2.2455995808616307
2018-02-11,2.016166359127888
2018-02-12,1.7989930693781064
2018-02-13,1.6500695186793624
2018-02-14,1.430793205076394
2018-02-15,1.7359324744351685
2018-02-16,1.2324997218251814
2018-02-17,1.131839598107953
2018-02-18,1.0452091977206301
2018-02-19,0.7886663857241365
2018-02-20,0.5111276238504957
2018-02-21,0.1966266636701337
2018-02-22,0.1961802366024897
2018-02-23,0.6815717119431147
2018-02-24,2.3094795963764536
2018-02-25,1.3375375230659967
2018-02-26,0.4711719894284914
2018-02-27,0.4769843835907389
2018-02-28,0.5788425221126814
2018-03-01,0.6875333264402256
2018-03-02,0.6019182952363383
2018-03-03,0.5990484320470049
2018-03-04,0.6271179267377034
2018-03-05,0.5216379368898906
2018-03-06,0.4410683253867894
2018-03-07,0.29095263874238464
2018-03-08,0.2531357990385739
2018-03-09,0.20736641077123028
2018-03-10,0.3531318634061718
2018-03-11,0.31955965407814735
2018-03-12,0.20710823368869685
2018-03-13,0.8059445672266741
2018-03-14,0.41110636195207456
2018-03-15,0.2220943038288195
2018-03-16,0.20858492200634132
2018-03-17,0.14738707791361777
2018-03-18,0.13880383338993285
2018-03-19,0.1596421921560784
2018-03-20,0.258148779138498
2018-03-21,0.20245474904991226
2018-03-22,0.1814431505986675
2018-03-23,0.18262775845516654
2018-03-24,0.15783941950496494
2018-03-25,0.17168202616486855
2018-03-26,0.15615133301394216
2018-03-27,0.15212131984962893
2018-03-28,0.15922820958488312
2018-03-29,0.13719541669605503
2018-03-30,0.12776118754047347
2018-03-31,0.12515484584799538
2018-04-01,0.12724461524310354
2018-04-02,0.1209720652848627
2018-04-03,0.12311108055194625
2018-04-04,0.13181376761126828
2018-04-05,0.12713050293039158
2018-04-06,0.1633452659634453
2018-04-07,0.13614550146037696
2018-04-08,0.13108692715087675
2018-04-09,0.1371631378923086
2018-04-10,0.1363343723085914
2018-04-11,0.13500663706204558
2018-04-12,0.33530169027727663
2018-04-13,0.4089405008303333
2018-04-14,0.3061654221520983
2018-04-15,0.254272423170754
2018-04-16,0.17952817139944763
2018-04-17,0.15333762590195216
2018-04-18,0.15264501191522503
2018-04-19,0.15313262501725608
2018-04-20,0.180060638060602
2018-04-21,0.2003160227364699
2018-04-22,0.1710906446529048
2018-04-23,0.16102204694286376
2018-04-24,0.6756549652104035
